ID	FluxPsiDiff	NumIsoform	Type	RegP	FluxPsiG1	FluxPsiG2	TotalCountG1	TotalCountG2
ASM#10945	0.033895193122666756	2	NA	0.204699299495361	0.6527777777780001	0.6188825846553333	6.666666666666667	65.33333333333333
ASM#10946	NA	23	NA	NA	NA	NA	2.3333333333333335	1.6666666666666667
ASM#10947	0.0024335436753333273	3	NA	0.00175943583002718	0.990812791211	0.9932463348863333	109.0	148.33333333333334
ASM#10948	0.20801116626333332	2	SE	0.0230551571060176	0.684419381788	0.47640821552466667	18.666666666666668	349.3333333333333
ASM#10949	0.003986614287793333	2	NA	0.192929905289841	1.0	0.9960133857123333	18.666666666666668	350.6666666666667
ASM#10950	0.02043253587833334	2	NA	0.0647408351244638	0.9643627233790001	0.943930187501	299.0	374.0
ASM#10951	0.020423965260366668	3	NA	0.0636202648093377	0.9632896806393334	0.9431108568523333	299.3333333333333	374.3333333333333
ASM#10952	0.044232429011666796	9	NA	0.165248294436933	0.544675778739	0.5889082077506668	346.0	534.3333333333334
ASM#10953	0.001893939393999955	2	NA	0.422649730810367	1.0	0.998106060606	95.0	184.0
ASM#10954	0.014745427454800002	3	NA	0.233426622437252	0.9048151885800001	0.9165840697909999	95.0	184.0
ASM#10955	0.00906130233000002	2	NA	0.291517821525346	0.9891561664756666	0.9982174688056666	92.33333333333333	178.0
ASM#10956	0.012681296498000094	14	NA	0.277388043617352	0.9726191088669999	0.985300405365	82.0	224.0
ASM#10957	NA	37	NA	NA	NA	NA	3.6666666666666665	11.333333333333334
ASM#10958	0.005671860008999996	2	NA	0.601244649693498	0.759266384213	0.764938244222	76.0	134.66666666666666
ASM#10959	0.00845905743166675	246	NA	0.396564651217611	0.8448833871049999	0.8533424445366666	1241.3333333333333	1809.3333333333333
ASM#10960	0.20369410816433334	7	NA	0.0147258403175849	0.4253981712643333	0.3333333333333333	64.0	0.6666666666666666
ASM#10961	0.45373134328366677	2	SE	1	0.7870646766170001	0.3333333333333333	61.333333333333336	0.3333333333333333
ASM#10962	0.6139014651320001	2	ASS	1	0.386098534868	0.3333333333333333	70.0	0.3333333333333333
ASM#10963	0.41835016835000005	2	SE	0.00121635619180359	0.58164983165	1.0	31.0	1.0
ASM#10964	0.0703296703297	2	NA	0.0086748627059364	0.9296703296703334	1.0	33.333333333333336	1.0
ASM#10965	0.012659698025666688	2	ASS	0.946542286496824	0.8206736353076667	0.8333333333333334	37.666666666666664	1.3333333333333333
ASM#10966	0.09070735344300002	102	NA	0.0135393030197024	0.583316316807	0.6064102564103334	58.333333333333336	24.0
ASM#10967	0.11825522639166663	3	NA	0.0985506653908829	0.745426259656	0.631390442547	74.33333333333333	83.66666666666667
ASM#10968	0.0019607843137266667	2	NA	0.422649730810374	0.9980392156863332	1.0	175.0	194.66666666666666
ASM#10969	0.008072196620583333	5	NA	0.205836959881774	0.9888270281856667	0.9943087266189999	210.66666666666666	169.33333333333334
ASM#10970	0.0231411774222	105	NA	0.0121637165755162	0.8854587032556666	0.8837498839043333	171.0	193.0
ASM#10971	0.02449733289533329	8	NA	0.223340772082858	0.6935186045343333	0.669021271639	493.0	822.0
ASM#10972	0.025272477063066665	2	NA	0.0380249292812402	0.9219068649076667	0.8966343878449999	239.66666666666666	389.6666666666667
ASM#10973	NA	45	NA	NA	NA	NA	8.666666666666666	4.333333333333333
ASM#10974	0.015870027247066668	2	NA	0.362056096889734	0.886343520198	0.902213547445	156.0	201.33333333333334
ASM#10975	0.0007336141773333082	2	NA	0.855022601899463	0.989255371128	0.9899889853053333	156.0	201.33333333333334
ASM#10976	0.10418252679833351	2	SE	0.0431945097798147	0.8232325217453332	0.9274150485436667	140.33333333333334	99.66666666666667
ASM#10977	0.0505823270989999	4	NA	0.303770994732022	0.9216824913026667	0.8711001642036668	76.66666666666667	58.333333333333336
ASM#10978	0.0006242943188333335	2	NA	0.672484050264639	0.9972723069850001	0.9966480126663333	856.3333333333334	994.0
ASM#10979	0.009598527252666522	10	NA	0.0800225843423699	0.9097411495073334	0.91933967676	909.0	1059.6666666666667
