ID	FluxPsiDiff	NumIsoform	Type	FluxPsiG1	FluxPsiG2
ASM#5329	0.306359962109	64	NA	0.32662338690133336	0.6329833490103334
ASM#5330	0.006335565881000038	3	NA	0.5169562874656667	0.5106207215846666
ASM#5331	NA	4	NA	NA	NA
ASM#5332	0.02294116589300002	7	NA	0.3718868021206667	0.35159945312766666
ASM#5333	0.0034465035673666607	2	NA	0.9770926877153333	0.9805391912823334
ASM#5334	0.028129946617333312	4	NA	0.6925290395879999	0.6643990929706667
ASM#5335	NA	22	NA	NA	NA
ASM#5336	NA	63	NA	NA	NA
ASM#5337	0.04558080808100007	2	SE	0.9722222222223333	0.9266414141413333
ASM#5338	0.18461538461533333	9	NA	0.48717948717933335	0.5041666666666667
ASM#5339	0.062419741006333296	9	NA	0.387493586023	0.36839615668866665
ASM#5340	NA	6	NA	NA	NA
ASM#5341	0.020009415437366673	35	NA	0.8530347908336667	0.862305595639
ASM#5342	NA	19	NA	NA	NA
ASM#5343	0.7304821417320001	2	ASS	0.7304821417320001	0.0
ASM#5344	0.5547689810796667	4	NA	0.5547689810796667	0.0
ASM#5345	0.020347654245333302	64	NA	0.4823104890813334	0.4935279628676666
ASM#5346	0.009228771938666697	2	ASS	0.7863621751023334	0.7955909470410001
ASM#5347	NA	2	SE	NA	NA
ASM#5348	0.00020639796866650517	2	SE	0.996153675623	0.9959472776543334
ASM#5349	0.05349631342733341	6	NA	0.6486291486293333	0.7021254620566667
ASM#5350	0.006172074793333315	2	NA	0.8428836671273334	0.8367115923340002
ASM#5351	0.004387885506	2	NA	0.6245824460466668	0.6289703315526667
ASM#5352	0.003238248398313333	8	NA	0.9424881521490001	0.9408256427860001
ASM#5353	0.026541923859333183	16	NA	0.5187178909276667	0.5452598147869999
ASM#5354	0.02236361739900003	9	NA	0.2629387582636667	0.24057514086466666
ASM#5355	NA	2	NA	NA	NA
ASM#5356	0.017018510390333308	32	NA	0.38982905548533336	0.398873903618
ASM#5357	0.0004612947500000075	2	ASS	0.9974769927056667	0.9979382874556667
ASM#5358	0.0004612947500000075	2	NA	0.9974769927056667	0.9979382874556667
ASM#5359	0.09892966033333328	38	NA	0.66114359974	0.7600732600733333
ASM#5360	NA	2	SE	NA	NA
ASM#5361	0.056706226539666615	6	NA	0.8656745614273333	0.8089683348876667
ASM#5362	0.03797805822	7	NA	0.6526010014143333	0.6146229431943333
ASM#5363	0.08508158508133323	21	NA	0.8268398268396666	0.7417582417583334
ASM#5364	NA	18	NA	NA	NA
ASM#5365	0.02083333333333337	5	NA	0.9791666666666666	1.0
ASM#5366	0.0677899877899999	3	NA	0.9674603174603332	0.8996703296703333
ASM#5367	0.0072439057804866685	25	NA	0.8939304158683333	0.8935967916863333
ASM#5368	NA	2	NA	NA	NA
ASM#5369	NA	2	ASS	NA	NA
ASM#5370	0.005143169574163333	3	NA	0.989984505401	0.9950229966316666
ASM#5371	0.024508378725333332	23	NA	0.7201919302073333	0.7374538030813333
ASM#5372	NA	8	NA	NA	NA
ASM#5373	0.14456113141466664	222	NA	0.7580058544143333	0.6134447229996667
ASM#5374	0.9788281014086667	24	NA	0.9788281014086667	0.0
ASM#5375	NA	2	NA	NA	NA
ASM#5376	0.12324813470466667	2	NA	0.5668103448276667	0.6900584795323333
ASM#5377	0.02337596683599996	2	SE	0.9534338607493332	0.9300578939133333
ASM#5378	0.030104720625999948	2	ASS	0.6951027314973333	0.6649980108713334
ASM#5379	0.019406129000633335	2	NA	0.975832685287	0.9564265562866666
ASM#5380	NA	2	NA	NA	NA
ASM#5381	0.2128482972136	21	NA	0.15	0.26821465428266666
ASM#5382	0.0030179005329999953	9	NA	0.5347511151963333	0.5377690157293333
ASM#5383	0.07397617135066659	80	NA	0.585606465799	0.5116302944483334
ASM#5384	0.017343031977333223	5	NA	0.8092681708536666	0.7919251388763334
ASM#5385	0.03772072226166667	6	NA	0.70449029895	0.6674681086433334
ASM#5386	0.029970286881333297	11	NA	0.3371984087293333	0.36685881690966665
ASM#5387	0.04906953179353332	8	NA	0.49979364966199996	0.49038613081166665
ASM#5388	NA	2	NA	NA	NA
ASM#5389	NA	2	NA	NA	NA
ASM#5390	0.9236791938997666	39	NA	1.0	0.07632080610023334
ASM#5391	NA	2	SE	NA	NA
ASM#5392	0.04129793295766668	2	NA	0.85347985348	0.8121819205223334
ASM#5393	0.20932795833533335	79	NA	0.4679782701286667	0.28513285390399995
ASM#5394	0.08716987320299996	130	NA	0.728269250253	0.6410993770500001
ASM#5395	0.04323284388799997	12	NA	0.9719592953976667	0.9287264515096667
ASM#5396	NA	2	NA	NA	NA
ASM#5397	0.020943366676999975	2	SE	0.5000275214503334	0.5209708881273333
ASM#5398	0.0	2	NA	1.0	1.0
ASM#5399	0.016873345183333388	62	NA	0.9693133579073333	0.9524400127239999
ASM#5400	0.022104665861666706	4	NA	0.5206518129203334	0.537542198811
ASM#5401	0.03132502823600003	9	NA	0.541475218754	0.57280024699
ASM#5402	NA	2	NA	NA	NA
ASM#5403	NA	4	NA	NA	NA
ASM#5404	0.0019187236333334523	23	NA	0.9927536460523334	0.990834922419
ASM#5405	NA	2	NA	NA	NA
ASM#5406	0.040728401002666725	4	NA	0.8933108782240001	0.8525824772213334
ASM#5407	0.014398398624000053	4	NA	0.6596667157943333	0.6452683171703333
ASM#5408	0.01638416858766667	2	NA	0.5972232845173333	0.5808391159296667
ASM#5409	NA	6	NA	NA	NA
ASM#5410	NA	2	NA	NA	NA
ASM#5411	NA	19	NA	NA	NA
ASM#5412	NA	2	NA	NA	NA
ASM#5413	NA	2	SE	NA	NA
ASM#5414	0.009405547109333334	2	NA	0.7722622405230001	0.7816677876323332
ASM#5415	0.062260062105000014	17	NA	0.8931771852576667	0.9554372473626667
ASM#5416	0.0408293752286667	10	NA	0.9327731092433332	0.9736024844719999
ASM#5417	0.10341757936533336	11	NA	0.8923375918146667	0.7889200124493333
ASM#5418	0.014187807351433334	4	NA	0.9768062397373334	0.962618432386
ASM#5419	NA	2	SE	NA	NA
ASM#5420	NA	2	NA	NA	NA
ASM#5421	0.0015420548366668063	3	NA	0.9965541927860001	0.9950121379493333
ASM#5422	0.03822108165766663	5	NA	0.4937441295486667	0.5319652112063333
ASM#5423	NA	2	SE	NA	NA
ASM#5424	0.012459088714000033	17	NA	0.5313596416653333	0.5189005529513333
ASM#5425	0.01946660180466664	20	NA	0.514616191808	0.5340827936126666
ASM#5426	NA	13	NA	NA	NA
ASM#5427	0.10530016905200001	11	NA	0.29579144490433334	0.40109161395633336
ASM#5428	0.013836816702000099	11	NA	0.5238491259076666	0.5376859426096667
ASM#5429	0.0002294704866665498	2	NA	0.933487416718	0.9332579462313334
ASM#5430	0.08085630834199997	618	NA	0.799749742689	0.718893434347
ASM#5431	0.0673282470884	12	NA	0.3491357069143333	0.3663003663003333
ASM#5432	0.13325563325533335	20	NA	0.35800310800299995	0.44658119658133333
ASM#5433	0.00845012906656667	26	NA	0.914156289558	0.9211769967753334
ASM#5434	NA	120	NA	NA	NA
ASM#5435	0.05659257474500001	7	NA	0.6999377549979999	0.7250757734829999
ASM#5436	0.05912464262933337	2	NA	0.9044022468063333	0.9635268894356667
ASM#5437	NA	10	NA	NA	NA
ASM#5438	0.10618212197123332	45	NA	0.39567669172933334	0.38888888888900003
ASM#5439	NA	2	NA	NA	NA
ASM#5440	NA	2	NA	NA	NA
ASM#5441	0.029063394647333318	39	NA	0.9932082436343332	0.9641448489869999
ASM#5442	0.0005817625683333105	2	SE	0.9987309522083333	0.9993127147766666
ASM#5443	0.01293440831418667	17	NA	0.8645608456753333	0.8648333247846667
ASM#5444	NA	18	NA	NA	NA
ASM#5445	NA	23	NA	NA	NA
ASM#5446	NA	32	NA	NA	NA
ASM#5447	0.0004613561463333582	2	SE	0.9992506556763333	0.99878929953
ASM#5448	0.034327216518733335	105	NA	0.42170689291833335	0.4199395437776667
ASM#5449	0.03479898344933319	56	NA	0.8418043475383333	0.8766033309876665
ASM#5450	NA	10	NA	NA	NA
ASM#5451	0.01006612002000018	13	NA	0.9845727545726666	0.9946388745926668
ASM#5452	0.031025209107000004	6	NA	0.491007533704	0.49448274917000007
ASM#5453	0.04507667251260001	42	NA	0.374031708783	0.32897577735966665
ASM#5454	0.1564341831006333	29	NA	0.3083950617283333	0.24725829725799997
ASM#5455	0.005997839710333408	2	NA	0.631371660983	0.6373695006933334
ASM#5456	0.012054196991333366	3	NA	0.9685759361216667	0.9565217391303333
ASM#5457	0.014814569717466669	96	NA	0.4334192294216667	0.43966823966833335
ASM#5458	NA	2	NA	NA	NA
ASM#5459	NA	4	NA	NA	NA
ASM#5460	0.37079272254699996	8	NA	0.3333333333333333	0.6459064327486667
ASM#5461	0.04933301618266661	13	NA	0.402938953359	0.3536059371763334
ASM#5462	0.34332527531600004	16	NA	0.42820306204700004	0.6550569800570001
ASM#5463	0.03685389138833328	4	NA	0.55929557008	0.5224416786916667
ASM#5464	0.04055057479733337	12	NA	0.7221351055356666	0.762685680333
ASM#5465	0.05154681351166662	6	NA	0.4452805716893334	0.4724396767880001
ASM#5466	0.013648778185999966	3	NA	0.9803384311860001	0.993987209372
ASM#5467	NA	22	NA	NA	NA
ASM#5468	0.019926395231666727	5	NA	0.9169065163606667	0.8969801211289999
ASM#5469	NA	4	NA	NA	NA
ASM#5470	0.099321957604	172	NA	0.5146181519173333	0.479799691066
ASM#5471	0.03840801777300007	2	NA	0.6796813063033333	0.7180893240763334
ASM#5472	0.4127472527476667	120	NA	0.3618559218556667	0.7746031746033334
ASM#5473	0.05654463879299998	4	NA	0.7839022485036667	0.7273576097106668
ASM#5474	NA	15	NA	NA	NA
ASM#5475	0.04285420993199998	304	NA	0.447535931477	0.422890091698
ASM#5476	0.03444722918433332	70	NA	0.6055555555556666	0.576858813701
ASM#5477	0.05955728834933327	2	SE	0.9644245339676667	0.9048672456183334
ASM#5478	0.007167285157333336	2	ASS	0.9450856688196666	0.9379183836623333
ASM#5479	0.03975437359333339	58	NA	0.48040061412533336	0.5201549877186668
ASM#5480	NA	2	NA	NA	NA
ASM#5481	0.0020816785657233323	14	NA	0.9955442982366667	0.9935760889456667
ASM#5482	0.06864041482823331	37	NA	0.706319156334	0.6543618587766667
ASM#5483	0.018699745809933332	17	NA	0.9208248211006667	0.90246962642
ASM#5484	0.17765592845356665	6	NA	0.3166843033506667	0.194378168727
ASM#5485	0.0010040528336667798	2	NA	0.9918699186993334	0.9908658658656666
ASM#5486	NA	2	NA	NA	NA
ASM#5487	0.059585293078966664	34	NA	0.5656070295206667	0.5347781217750001
ASM#5488	NA	2	SE	NA	NA
ASM#5489	NA	2	NA	NA	NA
ASM#5490	0.1680267573183335	103	NA	0.792757556407	0.9607843137253335
ASM#5491	NA	113	NA	NA	NA
ASM#5492	0.07078018830633337	41	NA	0.9205201721926667	0.8497399838863333
ASM#5493	0.057869357317333225	264	NA	0.7299123680703333	0.6720430107530001
ASM#5494	NA	2	NA	NA	NA
ASM#5495	NA	2	NA	NA	NA
ASM#5496	0.011225430343333342	4	NA	0.77207977208	0.7608543417366667
ASM#5497	0.0429143003743333	27	NA	0.6267227435116667	0.5838084431373334
ASM#5498	0.0265278477326667	38	NA	0.3750461897783333	0.401574037511
ASM#5499	NA	3	NA	NA	NA
ASM#5500	NA	20	NA	NA	NA
ASM#5501	0.0236926630289	6	NA	0.9561370940963333	0.9365568640823333
ASM#5502	0.04501642843246667	2	ASS	0.9700255829113335	0.925009154479
ASM#5503	0.12731021034303333	33	NA	0.610080395795	0.6826787108976666
ASM#5504	0.20958081738799994	6	NA	0.34876971088733333	0.45528586647299996
ASM#5505	0.024141318748666762	11	NA	0.8161014126453333	0.7919600938966666
ASM#5506	0.028191105759666546	8	NA	0.7897555946793333	0.7615644889196668
ASM#5507	NA	6	NA	NA	NA
ASM#5508	0.02034597271599997	121	NA	0.378231245733	0.39559988275366664
ASM#5509	0.03770114647633338	6	NA	0.6213084672133333	0.6590096136896667
ASM#5510	0.06155996050733331	25	NA	0.530590111643	0.5477777777776667
ASM#5511	0.052338982024333236	4	NA	0.5151515151516667	0.5349084716903333
ASM#5512	0.09614377505209999	12	NA	0.9113150523366667	0.8477702580216667
ASM#5513	0.03770051868306665	15	NA	0.5143001753993334	0.5075959270403333
ASM#5514	0.102666769366	5	NA	0.4669990870506667	0.5696658564166667
ASM#5515	0.03544314010866666	2	NA	0.8501128937196668	0.8855560338283334
ASM#5516	0.033911362730666694	2	NA	0.7366396761133333	0.7705510388439999
ASM#5517	NA	2	NA	NA	NA
ASM#5518	NA	2	SE	NA	NA
ASM#5519	NA	2	NA	NA	NA
ASM#5520	0.09765655666673331	20	NA	0.617367114701	0.7059038662486666
ASM#5521	NA	8	NA	NA	NA
ASM#5522	NA	2	NA	NA	NA
ASM#5523	0.05633903133933332	33	NA	0.4433760683763333	0.387037037037
ASM#5524	NA	5	NA	NA	NA
ASM#5525	NA	3	NA	NA	NA
ASM#5526	0.07574782010433345	3	NA	0.6305555555556667	0.5548077354513333
ASM#5527	0.13254426439033334	3	NA	0.5207991242473333	0.6533433886376666
ASM#5528	NA	11	NA	NA	NA
ASM#5529	0.018012368519666644	7	NA	0.45264669970533333	0.4346343311856667
ASM#5530	NA	3	NA	NA	NA
ASM#5531	0.003602506854666565	2	NA	0.9095072492430001	0.9131097560976666
ASM#5532	0.02373603840996666	24	NA	0.8487465726596667	0.829335016835
ASM#5533	NA	2	SE	NA	NA
ASM#5534	NA	9	NA	NA	NA
ASM#5535	NA	44	NA	NA	NA
ASM#5536	0.19646464646500006	15	NA	0.38265993266	0.579124579125
ASM#5537	NA	7	NA	NA	NA
ASM#5538	0.0	2	NA	1.0	1.0
ASM#5539	NA	6	NA	NA	NA
ASM#5540	0.0047259929613334695	2	SE	0.9790849673203333	0.9743589743589999
ASM#5541	0.008494405516666692	2	NA	0.7354476210773333	0.7269532155606667
ASM#5542	NA	2	SE	NA	NA
ASM#5543	0.008818239241833337	2	NA	0.899871630295	0.8910533910533333
ASM#5544	NA	2	SE	NA	NA
ASM#5545	NA	14	NA	NA	NA
ASM#5546	NA	2	NA	NA	NA
ASM#5547	0.027840032774333334	2	SE	0.6811038011696667	0.7089438339440001
ASM#5548	0.035499582974666655	13	NA	0.6858827965983333	0.660613982967
ASM#5549	0.06552415857699997	33	NA	0.39111151533033334	0.3602940569956667
ASM#5550	NA	3	NA	NA	NA
ASM#5551	0.232485609047	53	NA	0.6936392914653333	0.4611536824183333
ASM#5552	0.10889994472070001	2	NA	0.8911000552793333	1.0
ASM#5553	0.00886059692233332	2	NA	0.8300176562373333	0.821157059315
ASM#5554	0.025143876423999956	3	NA	0.7355120168683333	0.7103681404443334
ASM#5555	0.02201838585803333	13	NA	0.9648082511096666	0.945038621509
ASM#5556	NA	2	SE	NA	NA
ASM#5557	0.004361106076666732	6	NA	0.871756681159	0.8761177872356667
ASM#5558	NA	2	NA	NA	NA
ASM#5559	0.034942203002000016	15	NA	0.550918964077	0.515976761075
ASM#5560	0.004583758268333238	2	NA	1.0	0.9954162417316668
ASM#5561	NA	47	NA	NA	NA
ASM#5562	0.01673373083833335	36	NA	0.552081095757	0.543758732714
ASM#5563	0.006517563629333423	2	NA	0.6561683855666667	0.6496508219373333
ASM#5564	NA	2	NA	NA	NA
ASM#5565	0.24524091494300015	30	NA	0.7911764705883334	0.5459355556453332
ASM#5566	0.03563464670033331	25	NA	0.3790077390823334	0.38165690667433333
ASM#5567	0.019230769230786666	41	NA	0.59483368719	0.5783180778029999
ASM#5568	NA	20	NA	NA	NA
ASM#5569	NA	2	NA	NA	NA
ASM#5570	NA	3	NA	NA	NA
ASM#5571	0.06710589605366651	4	NA	0.5639730639733332	0.49686716791966673
ASM#5572	NA	2	NA	NA	NA
ASM#5573	NA	2	SE	NA	NA
ASM#5574	0.016181108137333367	2	NA	0.7453428218133333	0.729161713676
ASM#5575	0.016181108137333367	2	SE	0.7453428218133333	0.729161713676
ASM#5576	0.07395348951143332	5	NA	0.6998271380623334	0.7456351278916666
ASM#5577	0.017720373635666697	2	SE	0.5595371003263333	0.5418167266906667
ASM#5578	0.015156396158666707	2	SE	0.648021173048	0.6328647768893333
ASM#5579	0.05757622980633348	333	NA	0.9257571035269999	0.9833333333333334
ASM#5580	0.01455843691133335	3	NA	0.5614077234523333	0.5481361644650001
ASM#5581	NA	2	NA	NA	NA
ASM#5582	0.0016869136963333364	2	NA	0.8506526276256666	0.8489657139293333
ASM#5583	0.004728503795000005	2	NA	0.9924629915293334	0.9877344877343334
ASM#5584	NA	2	SE	NA	NA
ASM#5585	0.008700144016566665	25	NA	0.9475638864323334	0.9533098373259999
ASM#5586	NA	3	NA	NA	NA
ASM#5587	0.026065035452000118	8	NA	0.5056928541353333	0.5317578895873334
ASM#5588	0.04183456183466672	84	NA	0.5201801801803333	0.5151515151516667
ASM#5589	0.06978021978000001	7	NA	0.5684523809523333	0.503296703297
ASM#5590	0.09219512195133328	2	ASS	0.6333333333333333	0.541138211382
ASM#5591	0.026334479525800016	17	NA	0.6079249590736667	0.6315102471916666
ASM#5592	NA	25	NA	NA	NA
ASM#5593	0.0162446855765	14	NA	0.9837553144236667	0.997493734336
ASM#5594	0.03208912339066683	9	NA	0.6706921072523334	0.6386029838616666
ASM#5595	NA	2	NA	NA	NA
ASM#5596	NA	4	NA	NA	NA
ASM#5597	0.006522767469333335	2	ASS	0.8555613066483333	0.849038539179
ASM#5598	0.004607496660000043	20	NA	0.960392622155	0.9557851254949999
ASM#5599	0.0036122783833666683	11	NA	0.8907337438623332	0.888592344174
ASM#5600	NA	3	NA	NA	NA
ASM#5601	0.027503395490333316	2	ASS	0.8414860681113335	0.8689894636016667
ASM#5602	NA	7	NA	NA	NA
ASM#5603	0.027777777777766664	6	NA	0.9722222222223333	1.0
ASM#5604	0.02189922883566664	51	NA	0.583260090799	0.5613608619633333
ASM#5605	0.012836973356333381	8	NA	0.9931052855529999	0.9802683121966665
ASM#5606	0.06252752872566664	29	NA	0.5161261740213333	0.461672031997
ASM#5607	NA	5	NA	NA	NA
ASM#5608	0.0	4	NA	1.0	1.0
ASM#5609	0.0912154528746667	15	NA	0.920207255236	0.8289918023613333
ASM#5610	0.13675901209733335	6	NA	0.3532504916863333	0.4478185866116667
ASM#5611	NA	4	NA	NA	NA
ASM#5612	0.10723021332766663	12	NA	0.460113960114	0.5673441734416667
ASM#5613	0.042847472161000044	2	NA	0.6680447181446666	0.6251972459836667
ASM#5614	0.05924324912833334	54	NA	0.491648145669	0.44153375868966666
ASM#5615	NA	2	NA	NA	NA
ASM#5616	NA	2	NA	NA	NA
ASM#5617	0.36089032707476665	2	NA	0.9002842664686667	0.539393939394
ASM#5618	NA	2	NA	NA	NA
ASM#5619	NA	126	NA	NA	NA
ASM#5620	0.04070546737200009	2	SE	0.8822954822956666	0.9230009496676667
ASM#5621	0.04070546737200009	2	SE	0.8822954822956666	0.9230009496676667
ASM#5622	NA	3	NA	NA	NA
ASM#5623	0.02422039198783335	5	NA	0.853814644137	0.8749347926996668
ASM#5624	0.017211006279699986	2	SE	0.8402051382080001	0.8229941319283333
ASM#5625	NA	3	NA	NA	NA
ASM#5626	NA	2	SE	NA	NA
ASM#5627	0.056349206349199994	5	NA	0.943650793651	0.9895833333333334
ASM#5628	0.1791666666666667	48	NA	0.5675925925926667	0.6722222222223334
ASM#5629	0.07927040504106668	173	NA	0.43347135825000005	0.4423574673933333
ASM#5630	0.12433709071363329	6	NA	0.4235104669886667	0.519420289855
ASM#5631	0.03767748904199997	15	NA	0.6626423552076667	0.7003198442496666
ASM#5632	NA	2	NA	NA	NA
ASM#5633	NA	4	NA	NA	NA
ASM#5634	NA	3	NA	NA	NA
ASM#5635	NA	8	NA	NA	NA
ASM#5636	0.061111111111000094	36	NA	0.729797979798	0.6686868686869999
ASM#5637	0.03624364321099999	22	NA	0.27547050948900004	0.29283355056533333
ASM#5638	0.017999721119333345	5	NA	0.4701361440493333	0.482038991881
ASM#5639	NA	2	NA	NA	NA
ASM#5640	0.008631719158333329	12	NA	0.648018648019	0.6393869288606667
ASM#5641	0.07625272331153334	3	NA	0.904761904762	0.866013071895
ASM#5642	NA	19	NA	NA	NA
ASM#5643	NA	2	NA	NA	NA
ASM#5644	NA	4	NA	NA	NA
ASM#5645	0.08198664081000007	2	NA	0.6336996336996666	0.7156862745096667
ASM#5646	NA	2	NA	NA	NA
ASM#5647	NA	3	NA	NA	NA
ASM#5648	0.05017245627033334	3	NA	0.48333333333333334	0.5335057896036667
ASM#5649	NA	2	NA	NA	NA
ASM#5650	NA	2	NA	NA	NA
ASM#5651	0.13640152417233325	3	NA	0.6243401206636666	0.48793859649133337
ASM#5652	0.08251312040753334	3	NA	0.5427350427350001	0.5480701754386667
ASM#5653	NA	3	NA	NA	NA
ASM#5654	0.04063277211666666	2	NA	0.6459793838889999	0.6053466117723333
ASM#5655	0.13520207443363333	6	NA	0.6298554652213334	0.7550600343053334
ASM#5656	0.008747623497333379	2	NA	0.9234417344176666	0.9146941109203333
ASM#5657	0.04577775082866675	2	NA	0.6996543778803334	0.6538766270516666
ASM#5658	0.003302015621666654	2	NA	0.569742063492	0.5664400478703334
ASM#5659	0.007893518243000108	2	NA	0.6975214543813332	0.7054149726243333
ASM#5660	0.09689348631399997	24	NA	0.9812072118043332	0.8843137254903333
ASM#5661	NA	2	SE	NA	NA
ASM#5662	0.06364672364699997	3	NA	0.5384615384616667	0.4748148148146667
ASM#5663	NA	2	SE	NA	NA
ASM#5664	NA	18	NA	NA	NA
ASM#5665	NA	11	NA	NA	NA
ASM#5666	NA	4	NA	NA	NA
ASM#5667	0.023717721261666602	17	NA	0.511451726568	0.5216500812573334
ASM#5668	0.04475153739666682	5	NA	0.8539574298873335	0.8092058924906667
ASM#5669	NA	16	NA	NA	NA
ASM#5670	0.02523590986433344	2	NA	0.5282662128946667	0.5030303030303332
ASM#5671	0.01714951714966667	15	NA	0.5	0.4959595959593333
ASM#5672	0.07150967456900004	22	NA	0.3748281671776667	0.3634591494836667
ASM#5673	0.002977092436666773	29	NA	0.983306629926	0.9803295374893333
ASM#5674	0.031101527839200005	12	NA	0.8060114826073335	0.8296024962693332
ASM#5675	0.012596553773033333	9	NA	0.7347562358276667	0.7322638146170001
ASM#5676	NA	2	NA	NA	NA
ASM#5677	0.0699746777645	8	NA	0.6984773104176667	0.6619699409553333
ASM#5678	0.11689571234133334	2	SE	0.534759358289	0.6516550706303333
ASM#5679	NA	2	NA	NA	NA
ASM#5680	NA	2	NA	NA	NA
ASM#5681	NA	2	NA	NA	NA
ASM#5682	0.016287296932333384	2	ASS	0.761447811448	0.7777351083803333
ASM#5683	0.01395946018966665	2	SE	0.8576110629600001	0.8715705231496665
ASM#5684	NA	2	NA	NA	NA
ASM#5685	0.5774843436133333	2	NA	0.4225156563866667	1.0
ASM#5686	0.14225589225566648	8	NA	0.6944444444443333	0.5521885521886668
ASM#5687	0.04924909838233338	19	NA	0.542938868911	0.5921879672933333
ASM#5688	NA	35	NA	NA	NA
ASM#5689	NA	11	NA	NA	NA
ASM#5690	NA	2	NA	NA	NA
ASM#5691	0.029308735439000033	81	NA	0.709329235798	0.680020500359
ASM#5692	0.035742920420666735	2	NA	0.7075471698113334	0.6718042493906666
ASM#5693	NA	11	NA	NA	NA
ASM#5694	0.00718061558000016	2	NA	0.8673404572169999	0.8745210727970001
ASM#5695	0.00718061558000016	2	NA	0.8673404572169999	0.8745210727970001
ASM#5696	0.22249102437533333	79	NA	0.6718808038736667	0.47698094644866673
ASM#5697	0.024888069906110012	2	NA	0.9549583443743334	0.9300702744683335
ASM#5698	NA	9	NA	NA	NA
ASM#5699	NA	5	NA	NA	NA
ASM#5700	0.01435963833090333	5	NA	0.9065963708976666	0.9187304598766667
ASM#5701	0.01435963833090333	5	NA	0.8902225050606667	0.8885675889560001
ASM#5702	0.03205128205133334	2	NA	0.9166666666666666	0.948717948718
ASM#5703	NA	2	NA	NA	NA
ASM#5704	NA	18	NA	NA	NA
ASM#5705	NA	21	NA	NA	NA
ASM#5706	NA	2	NA	NA	NA
ASM#5707	0.7937254901959999	10	NA	0.7937254901959999	0.0
ASM#5708	0.015734442504000024	10	NA	0.5496828752643333	0.5339484327603333
ASM#5709	0.0095777881337	23	NA	0.9303132096156667	0.9249176779689999
ASM#5710	NA	18	NA	NA	NA
ASM#5711	NA	2	NA	NA	NA
ASM#5712	0.029457033686666634	5	NA	0.5403633945933333	0.5109063609066666
ASM#5713	0.02655549551266667	2	NA	0.8286583849113334	0.855213880424
ASM#5714	NA	2	SE	NA	NA
ASM#5715	NA	66	NA	NA	NA
ASM#5716	0.05830639211599997	3	NA	0.5659722222223333	0.6038549467873332
ASM#5717	NA	2	SE	NA	NA
ASM#5718	0.19579797767733337	31	NA	0.564521443977	0.3687234662996666
ASM#5719	0.02546160673099984	4	NA	0.8888398537263335	0.9143014604573333
ASM#5720	NA	15	NA	NA	NA
ASM#5721	0.023888768996633336	13	NA	0.7598737259793333	0.7835124230283333
ASM#5722	NA	2	NA	NA	NA
ASM#5723	NA	6	NA	NA	NA
ASM#5724	0.018928051577666638	2	NA	0.7111008373500001	0.7300288889276666
ASM#5725	0.018928051577666638	2	SE	0.7111008373500001	0.7300288889276666
ASM#5726	0.23482551054080003	3	NA	0.7726273547276667	0.5797322795016666
ASM#5727	0.0	22	NA	1.0	1.0
ASM#5728	0.0371887038553	58	NA	0.7641043641046666	0.7555889222556668
ASM#5729	NA	2	NA	NA	NA
ASM#5730	NA	2	SE	NA	NA
ASM#5731	NA	20	NA	NA	NA
ASM#5732	0.005999461931666672	2	SE	1.0	0.9940005380683333
ASM#5733	NA	3	NA	NA	NA
ASM#5734	NA	3	NA	NA	NA
ASM#5735	0.0215053763441	3	NA	0.8645018735743334	0.8799687589923333
ASM#5736	0.036884991569999914	6	NA	0.5707915273133334	0.6076765188833333
ASM#5737	0.1107119014343334	5	NA	0.648036213196	0.7587481146303334
ASM#5738	NA	2	NA	NA	NA
ASM#5739	0.0	2	NA	1.0	1.0
ASM#5740	NA	2	NA	NA	NA
ASM#5741	NA	3	NA	NA	NA
ASM#5742	0.02679737179133332	14	NA	0.7497096399533333	0.7476436818543334
ASM#5743	0.08056383754066676	32	NA	0.775925925926	0.8564897634666667
ASM#5744	0.013079473915	5	NA	0.9603001110353334	0.9472206371203334
ASM#5745	0.05858944368200003	4	NA	0.9053803339513333	0.8467908902693333
ASM#5746	0.05384057971009999	11	NA	0.917777777778	0.9716183574876668
ASM#5747	0.0009257493178766668	9	NA	0.9923885434773334	0.993100858355
ASM#5748	0.00664685247159	18	NA	0.9929498442710001	0.9872702110916666
ASM#5749	0.010123986060333379	3	NA	0.9343387142453333	0.924214728185
ASM#5750	0.07828282828263333	4	NA	0.3989898989896667	0.46632996632966667
ASM#5751	NA	2	NA	NA	NA
ASM#5752	NA	2	NA	NA	NA
ASM#5753	0.010890289055000002	2	ASS	0.60394174099	0.593051451935
ASM#5754	0.008053751803766662	3	NA	0.9794823232323333	0.9714285714286667
ASM#5755	0.001993432996666711	3	NA	0.5752642279283333	0.5743763379213332
ASM#5756	NA	4	NA	NA	NA
ASM#5757	NA	2	NA	NA	NA
ASM#5758	0.03397004300566664	2	SE	0.920883573426	0.8869135304203334
ASM#5759	NA	2	NA	NA	NA
ASM#5760	0.050898634677333354	19	NA	0.914159216688	0.8632605820106667
ASM#5761	0.009289838550766663	9	NA	0.870780141844	0.8688161846056667
ASM#5762	NA	2	NA	NA	NA
ASM#5763	0.03719761473633343	2	NA	0.5337434772176667	0.570941091954
ASM#5764	0.08297169014566669	3	NA	0.4485617039963334	0.4660683760683333
ASM#5765	0.018174077384566664	17	NA	0.964767650161	0.9800110909459999
