ASMID	Match	SE	A3SS	A5SS	MXE	SEFDR5	A3SSFDR5	A5SSFDR5	MXEFDR5	Pmin
ASM#7490	NA	0	0	0	0	0	0	0	0	1
ASM#7491	MJ_3_Junction_43517_Junction_43522_Junction_43526_9.56E-1,MJ_3_Junction_43517_Junction_43522_Junction_43526_5.92E-2,MJ_5_Junction_43499_Junction_43500_3.14E-1,MJ_5_Junction_43513_Junction_43514_Junction_43515_Junction_43516_Junction_43517_1.25E-2,MJ_intronretentionright-Junction_43509_9.37E-3,MJ_5_Junction_43513_Junction_43514_Junction_43515_Junction_43516_Junction_43517_1.83E-2,MJ_intronretentionleft-Junction_43514_2.08E-1,MJ_5_Junction_43502_Junction_43503_1.02E-1,MJ_5_Junction_43513_Junction_43514_Junction_43515_Junction_43516_Junction_43517_2.43E-1,MJ_5_Junction_43499_Junction_43500_2.98E-1,MJ_3_Junction_43500_Junction_43501_2.76E-1,MJ_intronretentionleft-Junction_43509_2.76E-1,MJ_3_Junction_43517_Junction_43522_Junction_43526_1.72E-1,MJ_5_Junction_43513_Junction_43514_Junction_43515_Junction_43516_Junction_43517_8.79E-2,MJ_3_Junction_43500_Junction_43501_2.91E-1,MJ_intronretentionright-Junction_43514_3.74E-1,MJ_5_Junction_43513_Junction_43514_Junction_43515_Junction_43516_Junction_43517_2.01E-1,MJ_5_Junction_43502_Junction_43503_9.47E-2	18	0	0	0	0	0	0	0	0.00937
ASM#7492	MJ_intronretentionleft-Junction_43544_4.28E-2,MJ_5_Junction_43538_Junction_43539_1.04E-1,MJ_5_Junction_43538_Junction_43539_6.34E-2,MJ_3_Junction_43539_Junction_43540_7.83E-2,MJ_3_Junction_43539_Junction_43540_1.13E-1,MJ_intronretentionright-Junction_43544_2.93E-2	6	0	0	0	0	0	0	0	0.0293
ASM#7493	MJ_3_Junction_43557_Junction_43558_4.49E-1,MJ_3_Junction_43557_Junction_43558_2.51E-1	2	0	0	0	0	0	0	0	0.251
ASM#7494	MJ_5_Junction_43602_Junction_43603_4.20E-2,MJ_5_Junction_43616_Junction_43617_2.43E-2,MJ_5_Junction_43602_Junction_43603_4.05E-2,MJ_3_Junction_43617_Junction_43618_1.85E-2,MJ_5_Junction_43616_Junction_43617_2.42E-2,MJ_3_Junction_43614_Junction_43615_2.84E-2	6	0	0	0	0	0	0	0	0.0185
ASM#7495	NA	0	0	0	0	0	0	0	0	1
ASM#7496	MJ_3_Junction_152837_Junction_152838_Junction_152839_1.76E-2,MJ_3_Junction_152837_Junction_152838_Junction_152839_4.36E-2,MJ_3_Junction_152837_Junction_152838_Junction_152839_2.46E-2,MJ_5_Junction_152836_Junction_152837_2.60E-2	4	0	0	0	0	0	0	0	0.0176
ASM#7497	MJ_3_Junction_43643_Junction_43648_6.67E-2,MJ_3_Junction_43642_Junction_43645_8.67E-2,MJ_intronretentionright-Junction_43649_5.75E-2,MJ_3_Junction_43643_Junction_43648_1.34E-1,MJ_3_Junction_43642_Junction_43645_7.94E-2,MJ_5_Junction_43642_Junction_43643_6.15E-2,MJ_5_Junction_43642_Junction_43643_1.33E-1,MJ_intronretentionright-Junction_43648_2.41E-1,MJ_5_Junction_43648_Junction_43649_1.05E-1,MJ_intronretentionleft-Junction_43649_5.46E-2,MJ_intronretentionleft-Junction_43648_1.04E-1	11	0	0	0	0	0	0	0	0.0546
ASM#7498	MJ_5_Junction_43659_Junction_43660_2.81E-1,MJ_intronretentionleft-Junction_43661_4.98E-2,MJ_intronretentionleft-Junction_43657_3.30E-2,MJ_intronretentionright-Junction_43657_1.01E-2,MJ_5_Junction_43661_Junction_43662_6.92E-2,MJ_intronretentionright-Junction_43661_1.53E-1,MJ_5_Junction_43654_Junction_43655_2.75E-1,MJ_3_Junction_43656_Junction_43658_4.20E-1,MJ_5_Junction_43661_Junction_43662_7.49E-2,MJ_intronretentionright-Junction_43653_1.13E-1,MJ_intronretentionright-Junction_43653_1.70E-1,MJ_3_Junction_43656_Junction_43658_3.57E-1,MJ_5_Junction_43659_Junction_43660_2.55E-1,MJ_3_Junction_43660_Junction_43661_2.62E-1,MJ_3_Junction_43662_Junction_43663_Junction_43664_Junction_43666_1.51E-2,MJ_intronretentionright-Junction_43660_1.72E-1,MJ_3_Junction_43662_Junction_43663_Junction_43664_Junction_43666_1.56E-2,MJ_intronretentionleft-Junction_43660_3.15E-1,MJ_3_Junction_43662_Junction_43663_Junction_43664_Junction_43666_6.95E-2,MJ_5_Junction_43654_Junction_43655_3.32E-1,MJ_3_Junction_43662_Junction_43663_Junction_43664_Junction_43666_3.83E-2,MJ_intronretentionleft-Junction_43653_2.78E-2,MJ_3_Junction_43660_Junction_43661_2.36E-1,MJ_intronretentionleft-Junction_43652_1.38E-1,MJ_intronretentionright-Junction_43652_2.71E-1	25	0	0	0	0	0	0	0	0.0101
ASM#7499	MJ_intronretentionleft-Junction_43670_1.46E-1,MJ_intronretentionright-Junction_43670_6.54E-2	2	0	0	0	0	0	0	0	0.0654
ASM#7500	NA	0	0	0	0	0	0	0	0	1
ASM#7501	MJ_5_Junction_43686_Junction_43687_4.42E-2,MJ_3_Junction_43685_Junction_43686_3.24E-2,MJ_5_Junction_43684_Junction_43685_2.77E-2,MJ_5_Junction_43689_Junction_43690_8.29E-2,MJ_3_Junction_43687_Junction_43690_Junction_43691_5.93E-2,MJ_3_Junction_43687_Junction_43690_Junction_43691_4.84E-2,MJ_3_Junction_43687_Junction_43690_Junction_43691_3.76E-2,MJ_3_Junction_43685_Junction_43686_2.79E-2,MJ_5_Junction_43686_Junction_43687_4.21E-2,MJ_5_Junction_43689_Junction_43690_8.92E-2	10	0	0	0	0	0	0	0	0.0277
ASM#7502	MJ_5_Junction_43694_Junction_43695_5.32E-2,MJ_5_Junction_43694_Junction_43695_4.73E-2,MJ_3_Junction_43695_Junction_43697_9.59E-2,MJ_3_Junction_43695_Junction_43697_8.36E-2	4	0	0	0	0	0	0	0	0.0473
ASM#7503	NA	0	0	0	0	0	0	0	0	1
ASM#7504	MJ_3_Junction_43698_Junction_43700_4.02E-2,MJ_3_Junction_43698_Junction_43700_3.92E-2	2	0	0	0	0	0	0	0	0.0392
ASM#7505	MJ_5_Junction_43707_Junction_43708_2.09E-2,MJ_5_Junction_43711_Junction_43712_7.49E-2,MJ_3_Junction_43708_Junction_43710_2.05E-2,MJ_5_Junction_43711_Junction_43712_4.14E-2,MJ_5_Junction_43707_Junction_43708_2.11E-2,MJ_3_Junction_43708_Junction_43710_2.03E-2	6	0	0	0	0	0	0	0	0.0203
ASM#7506	NA	0	0	0	0	0	0	0	0	1
ASM#7507	MJ_3_Junction_43748_Junction_43749_5.35E-2,MJ_5_Junction_43747_Junction_43748_4.67E-2,MJ_5_Junction_43747_Junction_43748_6.36E-2,MJ_3_Junction_43748_Junction_43749_7.27E-2	4	0	0	0	0	0	0	0	0.0467
ASM#7508	MJ_5_Junction_43750_Junction_43751_8.11E-2,MJ_3_Junction_43751_Junction_43753_1.19E-1,MJ_3_Junction_43751_Junction_43753_8.03E-2,MJ_5_Junction_43750_Junction_43751_1.19E-1	4	0	0	0	0	0	0	0	0.0803
ASM#7509	MJ_5_Junction_43777_Junction_43778_1.04E-1,MJ_3_Junction_43778_Junction_43779_1.10E-1,MJ_3_Junction_43778_Junction_43779_1.83E-1,MJ_5_Junction_43777_Junction_43778_8.20E-2	4	0	0	0	0	0	0	0	0.082
ASM#7510	MJ_5_Junction_43794_Junction_43795_2.29E-1,MJ_3_Junction_43794_Junction_43796_3.95E-1,MJ_3_Junction_43794_Junction_43796_3.41E-1,MJ_5_Junction_43794_Junction_43795_2.26E-1	4	0	0	0	0	0	0	0	0.226
ASM#7511	NA	0	0	0	0	0	0	0	0	1
ASM#7512	NA	0	0	0	0	0	0	0	0	1
ASM#7513	MJ_3_Junction_43897_Junction_43898_9.82E-2,MJ_5_Junction_43896_Junction_43897_1.40E-1,MJ_5_Junction_43896_Junction_43897_1.84E-1,MJ_3_Junction_43897_Junction_43898_6.28E-2	4	0	0	0	0	0	0	0	0.0628
ASM#7514	NA	0	0	0	0	0	0	0	0	1
ASM#7515	NA	0	0	0	0	0	0	0	0	1
ASM#7516	NA	0	0	0	0	0	0	0	0	1
ASM#7517	NA	0	0	0	0	0	0	0	0	1
ASM#7518	MJ_3_Junction_44011_Junction_44012_6.14E-2,MJ_5_Junction_44010_Junction_44011_9.10E-2,MJ_5_Junction_44010_Junction_44011_9.38E-2,MJ_3_Junction_44008_Junction_44009_7.45E-2,MJ_3_Junction_44011_Junction_44012_6.07E-2,MJ_3_Junction_44008_Junction_44009_8.08E-2	6	0	0	0	0	0	0	0	0.0607
ASM#7519	MJ_5_Junction_44071_Junction_44072_5.34E-1,MJ_3_Junction_44073_Junction_44074_3.90E-1,MJ_5_Junction_44071_Junction_44072_6.48E-1,MJ_3_Junction_44073_Junction_44074_3.28E-1	4	0	0	0	0	0	0	0	0.328
ASM#7520	MJ_5_Junction_44094_Junction_44095_2.05E-1,MJ_5_Junction_44094_Junction_44095_1.10E-1	2	0	0	0	0	0	0	0	0.11
ASM#7521	MJ_5_Junction_44107_Junction_44108_2.81E-1,MJ_5_Junction_44107_Junction_44108_2.53E-1,MJ_3_Junction_44108_Junction_44109_1.69E-1,MJ_3_Junction_44108_Junction_44109_1.95E-1	4	0	0	0	0	0	0	0	0.169
ASM#7522	NA	0	0	0	0	0	0	0	0	1
ASM#7523	MJ_intronretentionright-Junction_44129_3.45E-1,MJ_intronretentionleft-Junction_44129_3.04E-1,MJ_3_Junction_44129_Junction_44130_5.50E-1,MJ_intronretentionleft-Junction_44130_1.60E-2,MJ_intronretentionright-Junction_44130_2.30E-2,MJ_3_Junction_44129_Junction_44130_4.87E-1	6	0	0	0	0	0	0	0	0.016
ASM#7524	NA	0	0	0	0	0	0	0	0	1
ASM#7525	MJ_5_Junction_44224_Junction_44225_Junction_44226_6.97E-2,MJ_3_Junction_44212_Junction_44213_4.92E-1,MJ_3_Junction_44212_Junction_44213_3.55E-1,MJ_5_Junction_44222_Junction_44223_9.35E-2,MJ_5_Junction_44211_Junction_44212_3.71E-1,MJ_5_Junction_44224_Junction_44225_Junction_44226_3.59E-2,MJ_3_Junction_44223_Junction_44226_Junction_44229_8.98E-2,MJ_3_Junction_44223_Junction_44226_Junction_44229_1.24E-1,MJ_5_Junction_44224_Junction_44225_Junction_44226_1.18E-1,MJ_5_Junction_44211_Junction_44212_2.48E-1,MJ_5_Junction_44222_Junction_44223_1.03E-1,MJ_3_Junction_44223_Junction_44226_Junction_44229_1.43E-1	12	0	0	0	0	0	0	0	0.0359
ASM#7526	MJ_5_Junction_44233_Junction_44234_1.66E-1,MJ_3_Junction_44234_Junction_44237_1.50E-1,MJ_5_Junction_44233_Junction_44234_1.75E-1,MJ_3_Junction_44234_Junction_44237_2.48E-1	4	0	0	0	0	0	0	0	0.15
ASM#7527	NA	0	0	0	0	0	0	0	0	1
ASM#7528	MJ_5_Junction_44284_Junction_44285_1.30E-1,MJ_3_Junction_44285_Junction_44290_1.05E-1,MJ_3_Junction_44285_Junction_44290_1.26E-1,MJ_5_Junction_44284_Junction_44285_6.93E-2,MJ_3_Junction_44284_Junction_44286_3.61E-1,MJ_3_Junction_44284_Junction_44286_4.57E-1	6	0	0	0	0	0	0	0	0.0693
ASM#7529	NA	0	0	0	0	0	0	0	0	1
ASM#7530	NA	0	0	0	0	0	0	0	0	1
ASM#7531	NA	0	0	0	0	0	0	0	0	1
ASM#7532	NA	0	0	0	0	0	0	0	0	1
ASM#7533	MJ_5_Junction_44411_Junction_44412_7.17E-2,MJ_3_Junction_44368_Junction_44376_1.37E-1,MJ_5_Junction_44367_Junction_44368_Junction_44369_Junction_44370_Junction_44371_Junction_44372_Junction_44373_8.75E-2,MJ_3_Junction_44370_Junction_44387_5.06E-1,MJ_5_Junction_44367_Junction_44368_Junction_44369_Junction_44370_Junction_44371_Junction_44372_Junction_44373_7.87E-2,MJ_5_Junction_44411_Junction_44412_7.06E-2,MJ_3_Junction_44370_Junction_44387_5.29E-1,MJ_5_Junction_44367_Junction_44368_Junction_44369_Junction_44370_Junction_44371_Junction_44372_Junction_44373_2.97E-2,MJ_5_Junction_44367_Junction_44368_Junction_44369_Junction_44370_Junction_44371_Junction_44372_Junction_44373_2.29E-1,MJ_3_Junction_44368_Junction_44376_1.39E-1,MJ_3_Junction_44373_Junction_44396_1.70E-1,MJ_5_Junction_44367_Junction_44368_Junction_44369_Junction_44370_Junction_44371_Junction_44372_Junction_44373_2.04E-1,MJ_5_Junction_44367_Junction_44368_Junction_44369_Junction_44370_Junction_44371_Junction_44372_Junction_44373_3.07E-2,MJ_3_Junction_44373_Junction_44396_2.91E-1,MJ_5_Junction_44367_Junction_44368_Junction_44369_Junction_44370_Junction_44371_Junction_44372_Junction_44373_4.25E-1	15	0	0	0	0	0	0	0	0.0297
ASM#7534	NA	0	0	0	0	0	0	0	0	1
ASM#7535	MJ_5_Junction_44455_Junction_44456_Junction_44457_1.55E-1,MJ_5_Junction_44455_Junction_44456_Junction_44457_3.12E-2,MJ_5_Junction_44455_Junction_44456_Junction_44457_3.33E-2	3	0	0	0	0	0	0	0	0.0312
ASM#7536	MJ_3_Junction_44468_Junction_44472_Junction_44476_1.76E-1,MJ_3_Junction_44468_Junction_44472_Junction_44476_1.38E-2,MJ_5_Junction_44455_Junction_44456_Junction_44457_1.55E-1,MJ_5_Junction_44461_Junction_44462_3.65E-2,MJ_3_Junction_44468_Junction_44472_Junction_44476_1.88E-2,MJ_3_Junction_44460_Junction_44462_Junction_44463_4.12E-2,MJ_5_Junction_44469_Junction_44470_Junction_44472_2.14E-1,MJ_5_Junction_44455_Junction_44456_Junction_44457_3.12E-2,MJ_3_Junction_44460_Junction_44462_Junction_44463_1.83E-2,MJ_5_Junction_44469_Junction_44470_Junction_44472_1.15E-1,MJ_3_Junction_44460_Junction_44462_Junction_44463_4.08E-2,MJ_5_Junction_44455_Junction_44456_Junction_44457_3.33E-2,MJ_5_Junction_44469_Junction_44470_Junction_44472_7.81E-2,MJ_5_Junction_44461_Junction_44462_3.74E-2	14	0	0	0	0	0	0	0	0.0138
ASM#7537	MJ_5_Junction_44584_Junction_44585_2.86E-1,MJ_5_Junction_44584_Junction_44585_2.88E-1	2	0	0	0	0	0	0	0	0.286
ASM#7538	MJ_intronretentionleft-Junction_44646_3.99E-2,MJ_intronretentionright-Junction_44649_5.38E-2,MJ_intronretentionleft-Junction_44654_3.74E-2,MJ_intronretentionleft-Junction_44649_4.19E-2,MJ_3_Junction_44656_Junction_44657_6.78E-2,MJ_intronretentionright-Junction_44646_2.21E-2,MJ_3_Junction_44656_Junction_44657_7.09E-2,MJ_intronretentionright-Junction_44654_1.02E-1	8	0	0	0	0	0	0	0	0.0221
ASM#7539	MJ_5_Junction_44700_Junction_44701_6.79E-2,MJ_3_Junction_44701_Junction_44702_3.72E-2,MJ_5_Junction_44700_Junction_44701_8.06E-2,MJ_3_Junction_44701_Junction_44702_4.04E-2	4	0	0	0	0	0	0	0	0.0372
ASM#7540	NA	0	0	0	0	0	0	0	0	1
ASM#7541	MJ_5_Junction_44759_Junction_44760_2.39E-1,MJ_5_Junction_44759_Junction_44760_2.26E-1,MJ_3_Junction_44760_Junction_44761_2.39E-1,MJ_3_Junction_44760_Junction_44761_2.92E-1	4	0	0	0	0	0	0	0	0.226
ASM#7542	NA	0	0	0	0	0	0	0	0	1
ASM#7543	MJ_3_Junction_44827_Junction_44828_3.52E-2,MJ_5_Junction_44830_Junction_44831_5.28E-2,MJ_3_Junction_44843_Junction_44844_3.31E-2,MJ_3_Junction_44821_Junction_44822_2.04E-2,MJ_3_Junction_44827_Junction_44828_3.64E-2,MJ_3_Junction_44831_Junction_44832_4.68E-2,MJ_3_Junction_44821_Junction_44822_2.00E-2,MJ_3_Junction_44831_Junction_44832_5.80E-2,MJ_3_Junction_44843_Junction_44844_3.76E-2,MJ_5_Junction_44846_Junction_44847_2.17E-2,MJ_3_Junction_44847_Junction_44849_5.95E-2,MJ_intronretentionleft-Junction_44829_9.45E-2,MJ_5_Junction_44826_Junction_44827_1.92E-2,MJ_5_Junction_44842_Junction_44843_2.31E-2,MJ_5_Junction_44824_Junction_44825_2.69E-2,MJ_intronretentionright-Junction_44829_3.96E-2,MJ_3_Junction_44847_Junction_44849_5.75E-2,MJ_5_Junction_44846_Junction_44847_2.05E-2,MJ_5_Junction_44824_Junction_44825_2.64E-2,MJ_5_Junction_44830_Junction_44831_6.45E-2,MJ_5_Junction_44842_Junction_44843_2.65E-2,MJ_5_Junction_44828_Junction_44829_2.54E-2,MJ_5_Junction_44828_Junction_44829_2.69E-2,MJ_5_Junction_44826_Junction_44827_1.81E-2	24	0	0	0	0	0	0	0	0.0181
ASM#7544	MJ_5_Junction_44859_Junction_44860_4.04E-2,MJ_5_Junction_44859_Junction_44860_4.09E-2	2	0	0	0	0	0	0	0	0.0404
ASM#7545	MJ_3_Junction_44946_Junction_44947_8.98E-2,MJ_3_Junction_44946_Junction_44947_7.06E-2,MJ_5_Junction_44945_Junction_44946_7.85E-2,MJ_5_Junction_44945_Junction_44946_9.42E-2	4	0	0	0	0	0	0	0	0.0706
ASM#7546	MJ_3_Junction_44975_Junction_44978_9.92E-2,MJ_3_Junction_44975_Junction_44978_8.86E-2,MJ_5_Junction_44974_Junction_44975_4.47E-2,MJ_5_Junction_44974_Junction_44975_3.75E-2	4	0	0	0	0	0	0	0	0.0375
ASM#7547	MJ_5_Junction_44999_Junction_45000_2.05E-1,MJ_5_Junction_44999_Junction_45000_2.51E-1,MJ_3_Junction_45000_Junction_45007_Junction_45012_1.33E-1,MJ_3_Junction_45000_Junction_45007_Junction_45012_5.78E-2,MJ_3_Junction_45000_Junction_45007_Junction_45012_2.29E-1	5	0	0	0	0	0	0	0	0.0578
ASM#7548	MJ_3_Junction_45034_Junction_45035_7.40E-1,MJ_5_Junction_45033_Junction_45034_5.30E-1,MJ_3_Junction_45034_Junction_45035_5.46E-1,MJ_5_Junction_45033_Junction_45034_7.20E-1	4	0	0	0	0	0	0	0	0.53
ASM#7549	NA	0	0	0	0	0	0	0	0	1
ASM#7550	NA	0	0	0	0	0	0	0	0	1
ASM#7551	NA	0	0	0	0	0	0	0	0	1
ASM#7552	NA	0	0	0	0	0	0	0	0	1
ASM#7553	MJ_5_Junction_45371_Junction_45372_2.83E-1,MJ_3_Junction_45372_Junction_45373_2.36E-1,MJ_3_Junction_45372_Junction_45373_2.23E-1,MJ_5_Junction_45371_Junction_45372_2.81E-1,MJ_5_Junction_45375_Junction_45376_5.95E-1,MJ_3_Junction_45376_Junction_45378_3.51E-1,MJ_5_Junction_45375_Junction_45376_5.55E-1	7	0	0	0	0	0	0	0	0.223
ASM#7554	MJ_intronretentionright-Junction_45384_2.96E-2,MJ_intronretentionleft-Junction_45384_5.36E-2,MJ_3_Junction_45376_Junction_45378_2.94E-1,MJ_intronretentionright-Junction_45377_4.16E-2,MJ_intronretentionleft-Junction_45377_4.21E-2	5	0	0	0	0	0	0	0	0.0296
ASM#7555	NA	0	0	0	0	0	0	0	0	1
ASM#7556	MJ_intronretentionleft-Junction_45485_1.69E-1,MJ_3_Junction_45483_Junction_45484_7.63E-2,MJ_5_Junction_45482_Junction_45483_1.49E-1,MJ_5_Junction_45482_Junction_45483_1.36E-1,MJ_3_Junction_45483_Junction_45484_9.14E-2,MJ_intronretentionright-Junction_45485_1.69E-1	6	0	0	0	0	0	0	0	0.0763
ASM#7557	NA	0	0	0	0	0	0	0	0	1
ASM#7558	MJ_3_Junction_45624_Junction_45626_Junction_45629_1.31E-1,MJ_3_Junction_45624_Junction_45626_Junction_45629_1.12E-1,MJ_3_Junction_45624_Junction_45626_Junction_45629_3.14E-1	3	0	0	0	0	0	0	0	0.112
ASM#7559	MJ_3_Junction_45635_Junction_45636_3.90E-2,MJ_3_Junction_45635_Junction_45636_4.40E-2	2	0	0	0	0	0	0	0	0.039
ASM#7560	MJ_3_Junction_45638_Junction_45642_5.23E-2,MJ_5_Junction_45637_Junction_45638_Junction_45639_4.54E-2,MJ_3_Junction_45639_Junction_45643_3.67E-2,MJ_3_Junction_45639_Junction_45643_3.17E-2,MJ_3_Junction_45638_Junction_45642_5.37E-2,MJ_5_Junction_45637_Junction_45638_Junction_45639_3.29E-2,MJ_5_Junction_45637_Junction_45638_Junction_45639_3.33E-2	7	0	0	0	0	0	0	0	0.0317
ASM#7561	MJ_intronretentionleft-Junction_45645_4.90E-2,MJ_intronretentionright-Junction_45645_5.25E-2,MJ_intronretentionleft-Junction_45644_6.66E-2,MJ_intronretentionright-Junction_45644_7.41E-2	4	0	0	0	0	0	0	0	0.049
ASM#7562	MJ_intronretentionleft-Junction_45646_3.53E-2,MJ_5_Junction_45648_Junction_45649_2.00E-2,MJ_intronretentionright-Junction_45647_6.63E-2,MJ_intronretentionright-Junction_45646_4.47E-2,MJ_intronretentionleft-Junction_45647_5.30E-2,MJ_3_Junction_45649_Junction_45651_2.61E-2,MJ_3_Junction_45649_Junction_45651_2.71E-2,MJ_5_Junction_45648_Junction_45649_2.01E-2	8	0	0	0	0	0	0	0	0.02
ASM#7563	NA	0	0	0	0	0	0	0	0	1
ASM#7564	MJ_3_Junction_45700_Junction_45702_5.21E-2,MJ_3_Junction_45699_Junction_45701_1.08E-1,MJ_intronretentionright-Junction_45685_8.53E-2,MJ_5_Junction_45703_Junction_45704_Junction_45705_Junction_45706_1.13E-2,MJ_intronretentionleft-Junction_45687_2.71E-1,MJ_intronretentionright-Junction_45686_2.84E-1,MJ_5_Junction_45703_Junction_45704_Junction_45705_Junction_45706_1.85E-2,MJ_intronretentionleft-Junction_45686_8.39E-2,MJ_5_Junction_45703_Junction_45704_Junction_45705_Junction_45706_2.56E-2,MJ_3_Junction_45706_Junction_45711_Junction_45713_9.10E-3,MJ_3_Junction_45699_Junction_45701_1.19E-1,MJ_3_Junction_45706_Junction_45711_Junction_45713_3.09E-2,MJ_intronretentionright-Junction_45688_6.12E-2,MJ_3_Junction_45700_Junction_45702_5.32E-2,MJ_5_Junction_45710_Junction_45711_2.22E-2,MJ_intronretentionleft-Junction_45684_1.70E-2,MJ_5_Junction_45710_Junction_45711_2.24E-2,MJ_intronretentionright-Junction_45684_3.39E-2,MJ_intronretentionleft-Junction_45685_5.10E-2,MJ_3_Junction_45705_Junction_45710_3.07E-2,MJ_3_Junction_45687_Junction_45688_1.11E-1,MJ_3_Junction_45706_Junction_45711_Junction_45713_1.10E-2,MJ_5_Junction_45684_Junction_45685_5.14E-2,MJ_5_Junction_45684_Junction_45685_4.89E-2,MJ_3_Junction_45705_Junction_45710_3.00E-2,MJ_5_Junction_45703_Junction_45704_Junction_45705_Junction_45706_2.16E-1,MJ_5_Junction_45697_Junction_45698_Junction_45699_Junction_45700_1.16E-2,MJ_intronretentionright-Junction_45687_3.19E-2,MJ_5_Junction_45697_Junction_45698_Junction_45699_Junction_45700_2.39E-1,MJ_5_Junction_45697_Junction_45698_Junction_45699_Junction_45700_5.92E-2,MJ_intronretentionright-Junction_45687_3.14E-2,MJ_5_Junction_45697_Junction_45698_Junction_45699_Junction_45700_3.01E-2,MJ_3_Junction_45704_Junction_45707_4.82E-2	33	0	0	0	0	0	0	0	0.0091
ASM#7565	MJ_3_Junction_45793_Junction_45807_4.46E-2,MJ_5_Junction_45791_Junction_45793_9.73E-2,MJ_5_Junction_45791_Junction_45793_1.05E-1,MJ_3_Junction_45775_Junction_45777_Junction_45782_9.62E-2,MJ_3_Junction_45793_Junction_45807_3.56E-2,MJ_5_Junction_45776_Junction_45777_1.28E-1,MJ_3_Junction_45775_Junction_45777_Junction_45782_1.04E-1,MJ_5_Junction_45776_Junction_45777_1.34E-1,MJ_3_Junction_45775_Junction_45777_Junction_45782_9.56E-2	9	0	0	0	0	0	0	0	0.0356
ASM#7566	MJ_5_Junction_45845_Junction_45846_1.17E-1,MJ_5_Junction_45845_Junction_45846_1.70E-1	2	0	0	0	0	0	0	0	0.117
ASM#7567	NA	0	0	0	0	0	0	0	0	1
ASM#7568	NA	0	0	0	0	0	0	0	0	1
ASM#7569	NA	0	0	0	0	0	0	0	0	1
ASM#7570	NA	0	0	0	0	0	0	0	0	1
ASM#7571	MJ_3_Junction_45965_Junction_45968_4.76E-1,MJ_5_Junction_45969_Junction_45971_7.24E-2,MJ_3_Junction_45960_Junction_45961_1.53E-1,MJ_3_Junction_45960_Junction_45961_1.38E-1,MJ_5_Junction_45959_Junction_45960_4.52E-2,MJ_3_Junction_45965_Junction_45968_3.12E-1,MJ_5_Junction_45969_Junction_45971_9.00E-2,MJ_5_Junction_45959_Junction_45960_4.76E-2	8	0	0	0	0	0	0	0	0.0452
ASM#7572	MJ_3_Junction_45981_Junction_45982_1.36E-1,MJ_5_Junction_45980_Junction_45981_2.50E-1,MJ_5_Junction_45980_Junction_45981_1.43E-1,MJ_3_Junction_45981_Junction_45982_1.75E-1	4	0	0	0	0	0	0	0	0.136
ASM#7573	NA	0	0	0	0	0	0	0	0	1
ASM#7574	MJ_5_Junction_46151_Junction_46152_5.00E-2,MJ_3_Junction_46146_Junction_46150_5.54E-2,MJ_5_Junction_46151_Junction_46152_5.05E-2,MJ_intronretentionleft-Junction_46152_1.35E-1,MJ_3_Junction_46146_Junction_46150_5.46E-2,MJ_intronretentionright-Junction_46152_3.98E-2	6	0	0	0	0	0	0	0	0.0398
ASM#7575	MJ_5_Junction_46181_Junction_46182_2.15E-1,MJ_3_Junction_46182_Junction_46189_1.23E-1,MJ_3_Junction_46182_Junction_46189_1.72E-1,MJ_5_Junction_46181_Junction_46182_1.64E-1	4	0	0	0	0	0	0	0	0.123
ASM#7576	NA	0	0	0	0	0	0	0	0	1
ASM#7577	MJ_3_Junction_46333_Junction_46337_2.92E-2,MJ_3_Junction_46330_Junction_46332_Junction_46334_3.27E-1,MJ_3_Junction_46330_Junction_46332_Junction_46334_6.29E-2,MJ_5_Junction_46331_Junction_46332_Junction_46333_5.50E-2,MJ_5_Junction_46331_Junction_46332_Junction_46333_2.48E-1,MJ_5_Junction_46331_Junction_46332_Junction_46333_8.19E-2,MJ_3_Junction_46333_Junction_46337_2.93E-2,MJ_3_Junction_46330_Junction_46332_Junction_46334_4.90E-2	8	0	0	0	0	0	0	0	0.0292
ASM#7578	MJ_3_Junction_46382_Junction_46383_8.79E-2,MJ_5_Junction_46381_Junction_46382_2.54E-1,MJ_3_Junction_46382_Junction_46383_1.55E-1,MJ_5_Junction_46381_Junction_46382_2.01E-1	4	0	0	0	0	0	0	0	0.0879
ASM#7579	MJ_5_Junction_46385_Junction_46386_2.42E-1,MJ_5_Junction_46385_Junction_46386_3.15E-1	2	0	0	0	0	0	0	0	0.242
ASM#7580	NA	0	0	0	0	0	0	0	0	1
ASM#7581	MJ_3_Junction_46415_Junction_46416_5.51E-2,MJ_3_Junction_46415_Junction_46416_7.60E-2	2	0	0	0	0	0	0	0	0.0551
ASM#7582	MJ_3_Junction_46453_Junction_46462_Junction_46463_5.44E-1,MJ_5_Junction_46451_Junction_46453_3.26E-1,MJ_5_Junction_46461_Junction_46462_8.89E-2,MJ_5_Junction_46451_Junction_46453_7.07E-1,MJ_3_Junction_46453_Junction_46462_Junction_46463_8.35E-2,MJ_5_Junction_46461_Junction_46462_1.19E-1,MJ_5_Junction_46458_Junction_46459_5.18E-2,MJ_3_Junction_46453_Junction_46462_Junction_46463_1.10E-1,MJ_5_Junction_46458_Junction_46459_5.13E-2	9	0	0	0	0	0	0	0	0.0513
